(950, 2632, 0)
(950, 2895, 9)
(952, 2877, 3)
(952, 3636, 5)
(952, 3691, 0)
(953, 3545, 1)
(954, 3546, 1)
(957, 3245, 9)
(958, 3305, 3)
(959, 3554, 2)
(960, 2670, 5)
(961, 2802, 5)
(962, 3635, 2)
(963, 3034, 0)
(963, 3689, 7)
(964, 3329, 5)
(964, 3714, 7)
(965, 3536, 9)
(965, 3735, 4)
(966, 2920, 3)
(966, 3152, 8)
(969, 2785, 2)
(969, 3095, 5)
(970, 2957, 2)
(973, 2970, 4)
(974, 3534, 6)
(975, 3227, 1)
(976, 2745, 6)
(976, 3326, 0)
(977, 3190, 8)
(978, 3365, 0)
(978, 3629, 2)
(978, 3722, 1)
(979, 2720, 3)
(979, 3332, 1)
(981, 2630, 4)
(981, 3248, 5)
(982, 3188, 0)
(983, 2610, 1)
(984, 2938, 0)
(984, 3596, 6)
(985, 3019, 1)
(985, 3541, 5)
(986, 2642, 8)
(986, 3013, 2)
(986, 3552, 2)
(988, 2656, 7)
(988, 3389, 6)
(990, 2678, 6)
(991, 3077, 3)
(991, 3222, 6)
(991, 3530, 8)
(992, 2648, 6)
(992, 2744, 4)
(992, 2762, 7)
(992, 3570, 4)
(993, 3087, 7)
(994, 3681, 3)
(997, 2723, 8)
(997, 3307, 9)
(998, 3353, 3)
(1001, 3066, 4)
(1002, 3692, 7)
(1003, 3214, 7)
(1003, 3360, 5)
(1005, 2508, 4)
(1005, 3186, 0)
(1007, 3547, 8)
(1007, 3673, 6)
(1008, 2563, 0)
(1010, 2927, 6)
(1010, 3051, 4)
(1010, 3431, 4)
(1010, 3472, 0)
(1012, 2644, 0)
(1013, 3198, 2)
(1014, 2504, 8)
(1014, 2623, 1)
(1015, 2957, 9)
(1016, 3026, 9)
(1016, 3463, 6)
(1018, 3467, 2)
(1019, 2823, 8)
(1020, 3218, 2)
(1021, 2920, 6)
(1021, 3311, 3)
(1021, 3360, 9)
(1025, 2882, 4)
(1025, 3663, 7)
(1027, 2586, 4)
(1029, 3361, 4)
(1031, 2880, 7)
(1031, 2992, 2)
(1032, 2601, 0)
(1032, 3209, 2)
(1032, 3335, 3)
(1033, 3084, 2)
(1035, 3187, 0)
(1037, 2943, 0)
(1037, 3534, 0)
(1038, 3185, 0)
(1038, 3486, 2)
(1039, 2800, 7)
(1039, 3041, 9)
(1040, 2812, 3)
(1040, 2897, 5)
(1040, 3412, 8)
(1040, 3653, 1)
(1042, 3682, 2)
(1044, 3560, 6)
(1044, 3569, 1)
(1049, 2755, 2)
(1051, 3745, 7)
(1053, 2927, 6)
(1053, 3146, 8)
(1054, 3049, 9)
(1057, 2799, 3)
(1057, 3405, 9)
(1059, 2771, 1)
(1059, 3592, 4)
(1061, 2681, 8)
(1062, 3090, 9)
(1062, 3245, 6)
(1063, 3082, 6)
(1065, 2902, 1)
(1067, 2599, 8)
(1069, 2623, 0)
(1069, 3241, 5)
(1070, 2926, 0)
(1072, 2813, 6)
(1073, 2546, 2)
(1073, 3497, 7)
(1073, 3605, 7)
(1074, 3261, 6)
(1074, 3608, 0)
(1078, 3001, 2)
(1078, 3588, 9)
(1080, 2955, 3)
(1081, 2781, 1)
(1081, 3377, 5)
(1083, 3280, 3)
(1084, 3050, 1)
(1085, 2599, 8)
(1085, 2941, 3)
(1085, 3705, 1)
(1086, 3449, 2)
(1086, 3616, 9)
(1087, 3106, 3)
(1088, 3722, 6)
(1094, 2621, 3)
(1094, 3170, 3)
(1094, 3291, 4)
(1095, 2550, 2)
(1095, 3209, 6)
(1095, 3255, 9)
(1096, 3031, 9)
(1096, 3159, 6)
(1097, 2568, 0)
(1097, 2815, 9)
(1098, 3619, 1)
(1099, 3553, 6)
(1100, 2597, 8)
(1100, 2733, 7)
(1101, 3486, 5)
(1103, 2551, 6)
(1104, 3207, 5)
(1104, 3255, 4)
(1104, 3537, 2)
(1105, 2502, 8)
(1105, 2623, 4)
(1105, 3296, 9)
(1107, 2507, 0)
(1107, 2833, 4)
(1108, 2958, 3)
(1109, 2572, 4)
(1109, 2959, 4)
(1109, 3126, 8)
(1110, 2718, 7)
(1110, 3185, 2)
(1111, 3506, 6)
(1112, 3105, 0)
(1114, 2854, 8)
(1114, 3162, 1)
(1116, 3155, 8)
(1117, 2556, 7)
(1117, 2863, 9)
(1117, 3507, 5)
(1118, 2901, 3)
(1119, 2802, 0)
(1119, 3603, 1)
(1119, 3642, 4)
(1120, 2525, 8)
(1120, 2576, 2)
(1120, 3744, 4)
(1121, 2671, 2)
(1122, 3350, 0)
(1125, 3274, 4)
(1125, 3372, 7)
(1126, 3660, 2)
(1127, 2590, 8)
(1129, 3250, 0)
(1129, 3454, 6)
(1130, 3061, 7)
(1131, 2645, 3)
(1131, 3699, 7)
(1133, 2874, 7)
(1133, 3110, 4)
(1135, 2516, 3)
(1135, 2662, 4)
(1137, 2860, 1)
(1137, 3039, 3)
(1137, 3749, 3)
(1138, 2742, 9)
(1139, 2522, 6)
(1139, 3134, 1)
(1139, 3167, 5)
(1139, 3533, 6)
(1139, 3664, 3)
(1141, 2578, 8)
(1142, 2609, 5)
(1142, 3412, 3)
(1142, 3600, 6)
(1143, 2513, 4)
(1144, 2855, 6)
(1144, 3232, 8)
(1144, 3485, 2)
(1144, 3540, 4)
(1145, 3015, 0)
(1146, 3070, 1)
(1147, 2653, 0)
(1147, 3505, 4)
(1148, 3613, 9)
(1149, 2864, 3)
(1149, 3381, 2)
(1150, 3682, 0)
(1151, 2564, 1)
(1151, 3191, 7)
(1153, 3337, 9)
(1153, 3626, 9)
(1153, 3683, 0)
(1154, 3242, 2)
(1154, 3647, 6)
(1155, 2585, 0)
(1155, 3317, 6)
(1156, 3610, 0)
(1158, 3491, 8)
(1159, 2593, 8)
(1159, 3184, 4)
(1159, 3284, 4)
(1161, 3601, 6)
(1162, 2681, 2)
(1162, 2844, 7)
(1162, 2887, 9)
(1162, 3121, 6)
(1162, 3727, 1)
(1163, 2704, 3)
(1164, 3595, 5)
(1165, 2590, 7)
(1165, 2730, 6)
(1165, 3457, 5)
(1165, 3518, 9)
(1167, 2512, 8)
(1167, 2967, 1)
(1167, 3103, 4)
(1167, 3742, 0)
(1169, 3289, 2)
(1172, 2608, 4)
(1174, 3300, 9)
(1174, 3350, 4)
(1175, 2778, 2)
(1175, 3418, 0)
(1176, 2674, 8)
(1177, 2907, 1)
(1180, 3476, 6)
(1181, 3322, 0)
(1182, 3381, 8)
(1184, 2872, 2)
(1185, 2660, 8)
(1185, 3258, 0)
(1186, 2700, 5)
(1187, 2889, 3)
(1187, 3473, 3)
(1188, 2966, 2)
(1188, 3200, 4)
(1189, 2862, 9)
(1189, 3712, 8)
(1190, 2785, 3)
(1190, 3093, 4)
(1190, 3342, 0)
(1190, 3462, 7)
(1190, 3511, 2)
(1191, 3409, 3)
(1192, 2613, 1)
(1192, 2715, 2)
(1193, 2541, 5)
(1193, 2571, 0)
(1196, 2816, 9)
(1196, 3465, 4)
(1197, 3427, 7)
(1199, 2686, 0)
(1200, 2878, 2)
(1201, 2508, 2)
(1201, 2570, 4)
(1201, 2675, 4)
(1201, 2899, 9)
(1201, 3214, 7)
(1202, 2628, 4)
(1203, 3531, 6)
(1205, 2690, 7)
(1206, 2522, 8)
(1206, 2681, 4)
(1207, 2840, 7)
(1207, 2929, 3)
(1208, 3620, 8)
(1211, 2760, 3)
(1211, 3699, 3)
(1212, 2723, 6)
(1212, 3090, 6)
(1212, 3401, 7)
(1213, 2851, 3)
(1213, 3168, 4)
(1213, 3295, 4)
(1213, 3333, 0)
(1214, 3513, 1)
(1214, 3526, 6)
(1215, 2803, 1)
(1215, 3115, 2)
(1216, 3489, 1)
(1218, 2864, 3)
(1218, 3607, 3)
(1219, 2768, 8)
(1221, 2594, 4)
(1221, 3241, 3)
(1221, 3617, 3)
(1222, 3360, 8)
(1223, 3165, 9)
(1226, 2731, 0)
(1226, 3639, 4)
(1227, 2908, 1)
(1227, 3135, 2)
(1227, 3433, 9)
(1228, 3615, 5)
(1229, 2827, 8)
(1229, 3075, 4)
(1230, 2933, 7)
(1230, 3230, 1)
(1230, 3284, 3)
(1234, 2831, 4)
(1234, 3341, 8)
(1235, 3388, 4)
(1237, 2543, 4)
(1237, 3222, 4)
(1237, 3279, 4)
(1238, 3456, 5)
(1239, 3003, 7)
(1240, 2793, 2)
(1240, 3085, 3)
(1241, 2886, 8)
(1241, 3398, 2)
(1242, 3285, 0)
(1242, 3454, 3)
(1243, 2931, 9)
(1245, 2832, 3)
(1246, 2674, 1)
(1247, 3067, 6)
(1247, 3250, 9)
(1248, 2612, 9)
(1248, 2970, 6)
(1249, 3091, 5)
(1252, 2694, 0)
(828, 3856, 7)
(828, 3999, 8)
(828, 4123, 2)
(828, 4931, 7)
(829, 4568, 7)
(830, 4776, 0)
(832, 3833, 4)
(836, 4066, 3)
(836, 4920, 2)
(837, 4130, 2)
(837, 4274, 3)
(838, 4195, 8)
(838, 4622, 7)
(840, 3963, 9)
(840, 4581, 0)
(841, 3857, 0)
(844, 4124, 8)
(844, 4274, 8)
(845, 4355, 1)
(846, 4038, 2)
(846, 4845, 5)
(847, 4133, 1)
(848, 4285, 8)
(849, 4290, 2)
(849, 4377, 0)
(850, 4529, 1)
(851, 4207, 9)
(854, 4193, 5)
(854, 4393, 2)
(857, 4828, 6)
(858, 4208, 5)
(858, 4278, 6)
(861, 3906, 8)
(862, 4275, 2)
(862, 4301, 8)
(862, 4487, 8)
(863, 3813, 4)
(863, 4168, 3)
(864, 4762, 3)
(865, 4101, 1)
(865, 4383, 0)
(865, 4650, 9)
(867, 4200, 3)
(870, 4524, 8)
(870, 4921, 9)
(871, 4241, 5)
(871, 4433, 0)
(873, 3869, 7)
(873, 4331, 4)
(874, 4764, 5)
(877, 4651, 8)
(878, 4668, 7)
(879, 4681, 0)
(880, 4373, 1)
(881, 4082, 4)
(881, 4382, 1)
(881, 4431, 8)
(881, 4770, 5)
(882, 4725, 5)
(883, 4115, 0)
(883, 4381, 2)
(884, 4174, 8)
(887, 4097, 4)
(887, 4484, 1)
(887, 4865, 1)
(888, 4407, 4)
(888, 4467, 9)
(889, 3765, 7)
(889, 4555, 6)
(889, 4702, 7)
(893, 4369, 9)
(893, 4865, 6)
(894, 4057, 3)
(894, 4515, 7)
(894, 4540, 3)
(895, 4530, 6)
(896, 4327, 2)
(896, 4606, 1)
(897, 4048, 8)
(897, 4353, 9)
(898, 3959, 8)
(898, 4232, 6)
(900, 4457, 3)
(900, 4562, 7)
(900, 4605, 6)
(900, 4658, 3)
(901, 4896, 2)
(903, 3998, 7)
(903, 4139, 7)
(903, 4144, 8)
(904, 4042, 1)
(904, 4193, 9)
(904, 4512, 8)
(904, 4647, 1)
(905, 3775, 7)
(905, 3886, 4)
(905, 4698, 4)
(905, 4718, 4)
(907, 3799, 8)
(908, 4004, 2)
(908, 4544, 5)
(909, 3903, 2)
(909, 3915, 2)
(909, 4482, 0)
(910, 3821, 2)
(910, 4485, 1)
(910, 4813, 1)
(912, 3876, 8)
(912, 4866, 9)
(912, 4993, 9)
(913, 4197, 7)
(913, 4387, 0)
(914, 4402, 5)
(915, 3905, 6)
(915, 4258, 3)
(915, 4374, 1)
(916, 3752, 7)
(917, 4105, 8)
(917, 4533, 7)
(918, 4559, 8)
(920, 4785, 8)
(920, 4798, 3)
(921, 3774, 1)
(921, 4176, 3)
(921, 4316, 1)
(921, 4856, 1)
(923, 3859, 0)
(923, 4760, 9)
(925, 3778, 4)
(926, 4912, 4)
(928, 3847, 3)
(928, 4677, 2)
(928, 4976, 7)
(929, 4957, 9)
(930, 4049, 6)
(930, 4421, 9)
(930, 4436, 8)
(931, 4114, 1)
(931, 4545, 0)
(932, 4346, 1)
(934, 4926, 2)
(936, 4147, 7)
(936, 4188, 5)
(936, 4564, 4)
(937, 4586, 6)
(937, 4775, 3)
(937, 4865, 2)
(939, 4046, 1)
(939, 4318, 3)
(939, 4640, 2)
(940, 3857, 9)
(940, 3918, 5)
(940, 4713, 7)
(941, 3797, 0)
(941, 3875, 0)
(941, 4274, 3)
(941, 4842, 8)
(941, 4873, 6)
(943, 4477, 5)
(943, 4779, 2)
(943, 4837, 9)
(945, 3810, 6)
(945, 4075, 3)
(945, 4704, 4)
(946, 4120, 5)
(947, 3890, 6)
(947, 4033, 0)
(947, 4242, 2)
(947, 4243, 4)
(948, 4597, 3)
(950, 3882, 0)
(950, 4145, 9)
(952, 4127, 3)
(952, 4886, 5)
(952, 4941, 0)
(953, 4795, 1)
(954, 4796, 1)
(957, 4495, 9)
(958, 4555, 3)
(959, 4804, 2)
(960, 3920, 5)
(961, 4052, 5)
(962, 4885, 2)
(963, 4284, 0)
(963, 4939, 7)
(964, 4579, 5)
(964, 4964, 7)
(965, 4786, 9)
(965, 4985, 4)
(966, 4170, 3)
(966, 4402, 8)
(969, 4035, 2)
(969, 4345, 5)
(970, 4207, 2)
(973, 4220, 4)
(974, 4784, 6)
(975, 4477, 1)
(976, 3995, 6)
(976, 4576, 0)
(977, 4440, 8)
(978, 4615, 0)
(978, 4879, 2)
(978, 4972, 1)
(979, 3970, 3)
(979, 4582, 1)
(981, 3880, 4)
(981, 4498, 5)
(982, 4438, 0)
(983, 3860, 1)
(984, 4188, 0)
(984, 4846, 6)
(985, 4269, 1)
(985, 4791, 5)
(986, 3892, 8)
(986, 4263, 2)
(986, 4802, 2)
(988, 3906, 7)
(988, 4639, 6)
(990, 3928, 6)
(991, 4327, 3)
(991, 4472, 6)
(991, 4780, 8)
(992, 3898, 6)
(992, 3994, 4)
(992, 4012, 7)
(992, 4820, 4)
(993, 4337, 7)
(994, 4931, 3)
(997, 3973, 8)
(997, 4557, 9)
(998, 4603, 3)
(1001, 4316, 4)
(1002, 4942, 7)
(1003, 4464, 7)
(1003, 4610, 5)
(1005, 3758, 4)
(1005, 4436, 0)
(1007, 4797, 8)
(1007, 4923, 6)
(1008, 3813, 0)
(1010, 4177, 6)
(1010, 4301, 4)
(1010, 4681, 4)
(1010, 4722, 0)
(1012, 3894, 0)
(1013, 4448, 2)
(1014, 3754, 8)
(1014, 3873, 1)
(1015, 4207, 9)
(1016, 4276, 9)
(1016, 4713, 6)
(1018, 4717, 2)
(1019, 4073, 8)
(1020, 4468, 2)
(1021, 4170, 6)
(1021, 4561, 3)
(1021, 4610, 9)
(1025, 4132, 4)
(1025, 4913, 7)
(1027, 3836, 4)
(1029, 4611, 4)
(1031, 4130, 7)
(1031, 4242, 2)
(1032, 3851, 0)
(1032, 4459, 2)
(1032, 4585, 3)
(1033, 4334, 2)
(1035, 4437, 0)
(1037, 4193, 0)
(1037, 4784, 0)
(1038, 4435, 0)
(1038, 4736, 2)
(1039, 4050, 7)
(1039, 4291, 9)
(1040, 4062, 3)
(1040, 4147, 5)
(1040, 4662, 8)
(1040, 4903, 1)
(1042, 4932, 2)
(1044, 4810, 6)
(1044, 4819, 1)
(1049, 4005, 2)
(1051, 4995, 7)
(1053, 4177, 6)
(1053, 4396, 8)
(1054, 4299, 9)
(1057, 4049, 3)
(1057, 4655, 9)
(1059, 4021, 1)
(1059, 4842, 4)
(1061, 3931, 8)
(1062, 4340, 9)
(1062, 4495, 6)
(1063, 4332, 6)
(1065, 4152, 1)
(1067, 3849, 8)
(1069, 3873, 0)
(1069, 4491, 5)
(1070, 4176, 0)
(1072, 4063, 6)
(1073, 3796, 2)
(1073, 4747, 7)
(1073, 4855, 7)
(1074, 4511, 6)
(1074, 4858, 0)
(1078, 4251, 2)
(1078, 4838, 9)
(1080, 4205, 3)
(1081, 4031, 1)
(1081, 4627, 5)
(1083, 4530, 3)
(1084, 4300, 1)
(1085, 3849, 8)
(1085, 4191, 3)
(1085, 4955, 1)
(1086, 4699, 2)
(1086, 4866, 9)
(1087, 4356, 3)
(1088, 4972, 6)
(1094, 3871, 3)
(1094, 4420, 3)
(1094, 4541, 4)
(1095, 3800, 2)
(1095, 4459, 6)
(1095, 4505, 9)
(1096, 4281, 9)
(1096, 4409, 6)
(1097, 3818, 0)
(1097, 4065, 9)
(1098, 4869, 1)
(1099, 4803, 6)
(1100, 3847, 8)
(1100, 3983, 7)
(1101, 4736, 5)
(1103, 3801, 6)
(1104, 4457, 5)
(1104, 4505, 4)
(1104, 4787, 2)
(1105, 3752, 8)
(1105, 3873, 4)
(1105, 4546, 9)
(1107, 3757, 0)
(1107, 4083, 4)
(1108, 4208, 3)
(1109, 3822, 4)
(1109, 4209, 4)
(1109, 4376, 8)
(1110, 3968, 7)
(1110, 4435, 2)
(1111, 4756, 6)
(1112, 4355, 0)
(1114, 4104, 8)
(1114, 4412, 1)
(1116, 4405, 8)
(1117, 3806, 7)
(1117, 4113, 9)
(1117, 4757, 5)
(1118, 4151, 3)
(1119, 4052, 0)
(1119, 4853, 1)
(1119, 4892, 4)
(1120, 3775, 8)
(1120, 3826, 2)
(1120, 4994, 4)
(1121, 3921, 2)
(1122, 4600, 0)
(1125, 4524, 4)
(1125, 4622, 7)
(1126, 4910, 2)
(1127, 3840, 8)
(1129, 4500, 0)
(1129, 4704, 6)
(1130, 4311, 7)
(1131, 3895, 3)
(1131, 4949, 7)
(1133, 4124, 7)
(1133, 4360, 4)
(1135, 3766, 3)
(1135, 3912, 4)
(1137, 4110, 1)
(1137, 4289, 3)
(1137, 4999, 3)
(1138, 3992, 9)
(1139, 3772, 6)
(1139, 4384, 1)
(1139, 4417, 5)
(1139, 4783, 6)
(1139, 4914, 3)
(1141, 3828, 8)
(1142, 3859, 5)
(1142, 4662, 3)
(1142, 4850, 6)
(1143, 3763, 4)
(1144, 4105, 6)
(1144, 4482, 8)
(1144, 4735, 2)
(1144, 4790, 4)
(1145, 4265, 0)
(1146, 4320, 1)
(1147, 3903, 0)
(1147, 4755, 4)
(1148, 4863, 9)
(1149, 4114, 3)
(1149, 4631, 2)
(1150, 4932, 0)
(1151, 3814, 1)
(1151, 4441, 7)
(1153, 4587, 9)
(1153, 4876, 9)
(1153, 4933, 0)
(1154, 4492, 2)
(1154, 4897, 6)
(1155, 3835, 0)
(1155, 4567, 6)
(1156, 4860, 0)
(1158, 4741, 8)
(1159, 3843, 8)
(1159, 4434, 4)
(1159, 4534, 4)
(1161, 4851, 6)
(1162, 3931, 2)
(1162, 4094, 7)
(1162, 4137, 9)
(1162, 4371, 6)
(1162, 4977, 1)
(1163, 3954, 3)
(1164, 4845, 5)
(1165, 3840, 7)
(1165, 3980, 6)
(1165, 4707, 5)
(1165, 4768, 9)
(1167, 3762, 8)
(1167, 4217, 1)
(1167, 4353, 4)
(1167, 4992, 0)
(1169, 4539, 2)
(1172, 3858, 4)
(1174, 4550, 9)
(1174, 4600, 4)
(1175, 4028, 2)
(1175, 4668, 0)
(1176, 3924, 8)
(1177, 4157, 1)
(1180, 4726, 6)
(1181, 4572, 0)
(1182, 4631, 8)
(1184, 4122, 2)
(1185, 3910, 8)
(1185, 4508, 0)
(1186, 3950, 5)
(1187, 4139, 3)
(1187, 4723, 3)
(1188, 4216, 2)
(1188, 4450, 4)
(1189, 4112, 9)
(1189, 4962, 8)
(1190, 4035, 3)
(1190, 4343, 4)
(1190, 4592, 0)
(1190, 4712, 7)
(1190, 4761, 2)
(1191, 4659, 3)
(1192, 3863, 1)
(1192, 3965, 2)
(1193, 3791, 5)
(1193, 3821, 0)
(1196, 4066, 9)
(1196, 4715, 4)
(1197, 4677, 7)
(1199, 3936, 0)
(1200, 4128, 2)
(1201, 3758, 2)
(1201, 3820, 4)
(1201, 3925, 4)
(1201, 4149, 9)
(1201, 4464, 7)
(1202, 3878, 4)
(1203, 4781, 6)
(1205, 3940, 7)
(1206, 3772, 8)
(1206, 3931, 4)
(1207, 4090, 7)
(1207, 4179, 3)
(1208, 4870, 8)
(1211, 4010, 3)
(1211, 4949, 3)
(1212, 3973, 6)
(1212, 4340, 6)
(1212, 4651, 7)
(1213, 4101, 3)
(1213, 4418, 4)
(1213, 4545, 4)
(1213, 4583, 0)
(1214, 4763, 1)
(1214, 4776, 6)
(1215, 4053, 1)
(1215, 4365, 2)
(1216, 4739, 1)
(1218, 4114, 3)
(1218, 4857, 3)
(1219, 4018, 8)
(1221, 3844, 4)
(1221, 4491, 3)
(1221, 4867, 3)
(1222, 4610, 8)
(1223, 4415, 9)
(1226, 3981, 0)
(1226, 4889, 4)
(1227, 4158, 1)
(1227, 4385, 2)
(1227, 4683, 9)
(1228, 4865, 5)
(1229, 4077, 8)
(1229, 4325, 4)
(1230, 4183, 7)
(1230, 4480, 1)
(1230, 4534, 3)
(1234, 4081, 4)
(1234, 4591, 8)
(1235, 4638, 4)
(1237, 3793, 4)
(1237, 4472, 4)
(1237, 4529, 4)
(1238, 4706, 5)
(1239, 4253, 7)
(1240, 4043, 2)
(1240, 4335, 3)
(1241, 4136, 8)
(1241, 4648, 2)
(1242, 4535, 0)
(1242, 4704, 3)
(1243, 4181, 9)
(1245, 4082, 3)
(1246, 3924, 1)
(1247, 4317, 6)
(1247, 4500, 9)
(1248, 3862, 9)
(1248, 4220, 6)
(1249, 4341, 5)
(1252, 3944, 0)
(828, 5106, 7)
(828, 5249, 8)
(828, 5373, 2)
(828, 6181, 7)
(829, 5818, 7)
(830, 6026, 0)
(832, 5083, 4)
(836, 5316, 3)
(836, 6170, 2)
(837, 5380, 2)
(837, 5524, 3)
(838, 5445, 8)
(838, 5872, 7)
(840, 5213, 9)
(840, 5831, 0)
(841, 5107, 0)
(844, 5374, 8)
(844, 5524, 8)
(845, 5605, 1)
(846, 5288, 2)
(846, 6095, 5)
(847, 5383, 1)
(848, 5535, 8)
(849, 5540, 2)
(849, 5627, 0)
(850, 5779, 1)
(851, 5457, 9)
(854, 5443, 5)
(854, 5643, 2)
(857, 6078, 6)
(858, 5458, 5)
(858, 5528, 6)
(861, 5156, 8)
(862, 5525, 2)
(862, 5551, 8)
(862, 5737, 8)
(863, 5063, 4)
(863, 5418, 3)
(864, 6012, 3)
(865, 5351, 1)
(865, 5633, 0)
(865, 5900, 9)
(867, 5450, 3)
(870, 5774, 8)
(870, 6171, 9)
(871, 5491, 5)
(871, 5683, 0)
(873, 5119, 7)
(873, 5581, 4)
(874, 6014, 5)
(877, 5901, 8)
(878, 5918, 7)
(879, 5931, 0)
(880, 5623, 1)
(881, 5332, 4)
(881, 5632, 1)
(881, 5681, 8)
(881, 6020, 5)
(882, 5975, 5)
(883, 5365, 0)
(883, 5631, 2)
(884, 5424, 8)
(887, 5347, 4)
(887, 5734, 1)
(887, 6115, 1)
(888, 5657, 4)
(888, 5717, 9)
(889, 5015, 7)
(889, 5805, 6)
(889, 5952, 7)
(893, 5619, 9)
(893, 6115, 6)
(894, 5307, 3)
(894, 5765, 7)
(894, 5790, 3)
(895, 5780, 6)
(896, 5577, 2)
(896, 5856, 1)
(897, 5298, 8)
(897, 5603, 9)
(898, 5209, 8)
(898, 5482, 6)
(900, 5707, 3)
(900, 5812, 7)
(900, 5855, 6)
(900, 5908, 3)
(901, 6146, 2)
(903, 5248, 7)
(903, 5389, 7)
(903, 5394, 8)
(904, 5292, 1)
(904, 5443, 9)
(904, 5762, 8)
(904, 5897, 1)
(905, 5025, 7)
(905, 5136, 4)
(905, 5948, 4)
(905, 5968, 4)
(907, 5049, 8)
(908, 5254, 2)
(908, 5794, 5)
(909, 5153, 2)
(909, 5165, 2)
(909, 5732, 0)
(910, 5071, 2)
(910, 5735, 1)
(910, 6063, 1)
(912, 5126, 8)
(912, 6116, 9)
(912, 6243, 9)
(913, 5447, 7)
(913, 5637, 0)
(914, 5652, 5)
(915, 5155, 6)
(915, 5508, 3)
(915, 5624, 1)
(916, 5002, 7)
(917, 5355, 8)
(917, 5783, 7)
(918, 5809, 8)
(920, 6035, 8)
(920, 6048, 3)
(921, 5024, 1)
(921, 5426, 3)
(921, 5566, 1)
(921, 6106, 1)
(923, 5109, 0)
(923, 6010, 9)
(925, 5028, 4)
(926, 6162, 4)
(928, 5097, 3)
(928, 5927, 2)
(928, 6226, 7)
(929, 6207, 9)
(930, 5299, 6)
(930, 5671, 9)
(930, 5686, 8)
(931, 5364, 1)
(931, 5795, 0)
(932, 5596, 1)
(934, 6176, 2)
(936, 5397, 7)
(936, 5438, 5)
(936, 5814, 4)
(937, 5836, 6)
(937, 6025, 3)
(937, 6115, 2)
(939, 5296, 1)
(939, 5568, 3)
(939, 5890, 2)
(940, 5107, 9)
(940, 5168, 5)
(940, 5963, 7)
(941, 5047, 0)
(941, 5125, 0)
(941, 5524, 3)
(941, 6092, 8)
(941, 6123, 6)
(943, 5727, 5)
(943, 6029, 2)
(943, 6087, 9)
(945, 5060, 6)
(945, 5325, 3)
(945, 5954, 4)
(946, 5370, 5)
(947, 5140, 6)
(947, 5283, 0)
(947, 5492, 2)
(947, 5493, 4)
(948, 5847, 3)
(950, 5132, 0)
(950, 5395, 9)
(952, 5377, 3)
(952, 6136, 5)
(952, 6191, 0)
(953, 6045, 1)
(954, 6046, 1)
(957, 5745, 9)
(958, 5805, 3)
(959, 6054, 2)
(960, 5170, 5)
(961, 5302, 5)
(962, 6135, 2)
(963, 5534, 0)
(963, 6189, 7)
(964, 5829, 5)
(964, 6214, 7)
(965, 6036, 9)
(965, 6235, 4)
(966, 5420, 3)
(966, 5652, 8)
(969, 5285, 2)
(969, 5595, 5)
(970, 5457, 2)
(973, 5470, 4)
(974, 6034, 6)
(975, 5727, 1)
(976, 5245, 6)
(976, 5826, 0)
(977, 5690, 8)
(978, 5865, 0)
(978, 6129, 2)
(978, 6222, 1)
(979, 5220, 3)
(979, 5832, 1)
(981, 5130, 4)
(981, 5748, 5)
(982, 5688, 0)
(983, 5110, 1)
(984, 5438, 0)
(984, 6096, 6)
(985, 5519, 1)
(985, 6041, 5)
(986, 5142, 8)
(986, 5513, 2)
(986, 6052, 2)
(988, 5156, 7)
(988, 5889, 6)
(990, 5178, 6)
(991, 5577, 3)
(991, 5722, 6)
(991, 6030, 8)
(992, 5148, 6)
(992, 5244, 4)
(992, 5262, 7)
(992, 6070, 4)
(993, 5587, 7)
(994, 6181, 3)
(997, 5223, 8)
(997, 5807, 9)
(998, 5853, 3)
(1001, 5566, 4)
(1002, 6192, 7)
(1003, 5714, 7)
(1003, 5860, 5)
(1005, 5008, 4)
(1005, 5686, 0)
(1007, 6047, 8)
(1007, 6173, 6)
(1008, 5063, 0)
(1010, 5427, 6)
(1010, 5551, 4)
(1010, 5931, 4)
(1010, 5972, 0)
(1012, 5144, 0)
(1013, 5698, 2)
(1014, 5004, 8)
(1014, 5123, 1)
(1015, 5457, 9)
(1016, 5526, 9)
(1016, 5963, 6)
(1018, 5967, 2)
(1019, 5323, 8)
(1020, 5718, 2)
(1021, 5420, 6)
(1021, 5811, 3)
(1021, 5860, 9)
(1025, 5382, 4)
(1025, 6163, 7)
(1027, 5086, 4)
(1029, 5861, 4)
(1031, 5380, 7)
(1031, 5492, 2)
(1032, 5101, 0)
(1032, 5709, 2)
(1032, 5835, 3)
(1033, 5584, 2)
(1035, 5687, 0)
(1037, 5443, 0)
(1037, 6034, 0)
(1038, 5685, 0)
(1038, 5986, 2)
(1039, 5300, 7)
(1039, 5541, 9)
(1040, 5312, 3)
(1040, 5397, 5)
(1040, 5912, 8)
(1040, 6153, 1)
(1042, 6182, 2)
(1044, 6060, 6)
(1044, 6069, 1)
(1049, 5255, 2)
(1051, 6245, 7)
(1053, 5427, 6)
(1053, 5646, 8)
(1054, 5549, 9)
(1057, 5299, 3)
(1057, 5905, 9)
(1059, 5271, 1)
(1059, 6092, 4)
(1061, 5181, 8)
(1062, 5590, 9)
(1062, 5745, 6)
(1063, 5582, 6)
(1065, 5402, 1)
(1067, 5099, 8)
(1069, 5123, 0)
(1069, 5741, 5)
(1070, 5426, 0)
(1072, 5313, 6)
